module,file,ext,date,hour
5,Module05Chamber1-2018-04-18-17-46-41.mp4,mp4,2018-04-18,17.766666666666666
5,Module05Chamber1-2018-04-18-19-17-02.mp4,mp4,2018-04-18,19.283333333333335
5,Module05Chamber1-2018-04-18-20-43-51.mp4,mp4,2018-04-18,20.716666666666665
5,Module05Chamber1-2018-04-18-22-18-15.mp4,mp4,2018-04-18,22.3
5,Module05Chamber1-2018-04-18-23-41-14.mp4,mp4,2018-04-18,23.683333333333334
5,Module05Chamber1-2018-04-19-01-10-51.mp4,mp4,2018-04-19,1.1666666666666667
5,Module05Chamber1-2018-04-19-14-53-49.mp4,mp4,2018-04-19,14.883333333333333
5,Module05Chamber1-2018-04-19-16-22-28.mp4,mp4,2018-04-19,16.366666666666667
5,Module05Chamber1-2018-04-19-17-49-43.mp4,mp4,2018-04-19,17.816666666666666
5,Module05Chamber1-2018-04-19-19-19-04.mp4,mp4,2018-04-19,19.316666666666666
5,Module05Chamber1-2018-04-19-20-42-03.mp4,mp4,2018-04-19,20.7
5,Module05Chamber1-2018-04-19-22-15-36.mp4,mp4,2018-04-19,22.25
5,Module05Chamber1-2018-04-19-23-38-27.mp4,mp4,2018-04-19,23.633333333333333
5,Module05Chamber1-2018-04-20-01-07-27.mp4,mp4,2018-04-20,1.1166666666666667
5,Module05Chamber1-2018-04-20-14-53-51.mp4,mp4,2018-04-20,14.883333333333333
5,Module05Chamber1-2018-04-20-16-22-27.mp4,mp4,2018-04-20,16.366666666666667
5,Module05Chamber1-2018-04-20-17-49-00.mp4,mp4,2018-04-20,17.816666666666666
5,Module05Chamber1-2018-04-20-19-14-05.mp4,mp4,2018-04-20,19.233333333333334
5,Module05Chamber1-2018-04-20-20-40-07.mp4,mp4,2018-04-20,20.666666666666668
5,Module05Chamber1-2018-04-20-22-09-14.mp4,mp4,2018-04-20,22.15
5,Module05Chamber1-2018-04-20-23-39-08.mp4,mp4,2018-04-20,23.65
5,Module05Chamber1-2018-04-21-01-08-14.mp4,mp4,2018-04-21,1.1333333333333333
5,Module05Chamber1-2018-04-21-14-53-44.mp4,mp4,2018-04-21,14.883333333333333
5,Module05Chamber1-2018-04-21-16-21-43.mp4,mp4,2018-04-21,16.35
5,Module05Chamber1-2018-04-21-17-48-36.mp4,mp4,2018-04-21,17.8
5,Module05Chamber1-2018-04-21-19-17-17.mp4,mp4,2018-04-21,19.283333333333335
5,Module05Chamber1-2018-04-21-20-42-56.mp4,mp4,2018-04-21,20.7
5,Module05Chamber1-2018-04-21-22-12-14.mp4,mp4,2018-04-21,22.2
5,Module05Chamber1-2018-04-21-23-38-10.mp4,mp4,2018-04-21,23.633333333333333
5,Module05Chamber1-2018-04-22-01-06-24.mp4,mp4,2018-04-22,1.1
5,Module05Chamber1-2018-04-22-15-33-46.mp4,mp4,2018-04-22,15.55
5,Module05Chamber1-2018-04-22-16-53-31.mp4,mp4,2018-04-22,16.883333333333333
5,Module05Chamber1-2018-04-22-18-10-02.mp4,mp4,2018-04-22,18.166666666666668
5,Module05Chamber1-2018-04-22-19-31-21.mp4,mp4,2018-04-22,19.516666666666666
5,Module05Chamber1-2018-04-22-20-50-24.mp4,mp4,2018-04-22,20.833333333333332
5,Module05Chamber1-2018-04-22-22-10-28.mp4,mp4,2018-04-22,22.166666666666668
5,Module05Chamber1-2018-04-22-23-28-22.mp4,mp4,2018-04-22,23.466666666666665
5,Module05Chamber1-2018-04-23-00-46-34.mp4,mp4,2018-04-23,0.7666666666666667
5,Module05Chamber1-2018-04-23-02-05-31.mp4,mp4,2018-04-23,2.0833333333333335
5,Module05Chamber1-2018-04-23-15-33-08.mp4,mp4,2018-04-23,15.55
5,Module05Chamber1-2018-04-23-16-51-50.mp4,mp4,2018-04-23,16.85
5,Module05Chamber1-2018-04-23-18-10-37.mp4,mp4,2018-04-23,18.166666666666668
5,Module05Chamber1-2018-04-23-19-23-24.mp4,mp4,2018-04-23,19.383333333333333
5,Module05Chamber1-2018-04-23-20-43-23.mp4,mp4,2018-04-23,20.716666666666665
5,Module05Chamber1-2018-04-23-22-01-29.mp4,mp4,2018-04-23,22.016666666666666
5,Module05Chamber1-2018-04-23-23-16-47.mp4,mp4,2018-04-23,23.266666666666666
5,Module05Chamber1_2018_05_03_13_43_18.jpg,jpg,2018-05-03,13.716666666666667
5,Module05Chamber1-2018-04-24-01-55-16.mp4,mp4,2018-04-24,1.9166666666666665
5,Module05Chamber1-2018-04-24-15-29-37.mp4,mp4,2018-04-24,15.483333333333333
5,Module05Chamber1-2018-04-24-16-51-09.mp4,mp4,2018-04-24,16.85
5,Module05Chamber1-2018-04-24-18-06-38.mp4,mp4,2018-04-24,18.1
5,Module05Chamber1-2018-04-24-20-42-13.mp4,mp4,2018-04-24,20.7
5,Module05Chamber1-2018-04-24-22-05-45.mp4,mp4,2018-04-24,22.083333333333332
5,Module05Chamber1-2018-04-24-23-21-58.mp4,mp4,2018-04-24,23.35
5,Module05Chamber1-2018-04-25-00-45-56.mp4,mp4,2018-04-25,0.75
5,Module05Chamber1-2018-04-25-02-05-09.mp4,mp4,2018-04-25,2.0833333333333335
5,Module05Chamber1-2018-04-25-15-35-25.mp4,mp4,2018-04-25,15.583333333333334
5,Module05Chamber1-2018-04-25-17-02-06.mp4,mp4,2018-04-25,17.033333333333335
5,Module05Chamber1-2018-04-25-18-28-15.mp4,mp4,2018-04-25,18.466666666666665
5,Module05Chamber1-2018-04-25-19-56-36.mp4,mp4,2018-04-25,19.933333333333334
5,Module05Chamber1-2018-04-25-21-25-21.mp4,mp4,2018-04-25,21.416666666666668
5,Module05Chamber1-2018-04-25-22-51-26.mp4,mp4,2018-04-25,22.85
5,Module05Chamber1-2018-04-26-00-23-55.mp4,mp4,2018-04-26,0.38333333333333336
5,Module05Chamber1-2018-04-26-01-55-34.mp4,mp4,2018-04-26,1.9166666666666665
5,Module05Chamber1-2018-04-26-15-40-23.mp4,mp4,2018-04-26,15.666666666666666
5,Module05Chamber1-2018-04-26-17-19-47.mp4,mp4,2018-04-26,17.316666666666666
5,Module05Chamber1-2018-04-26-18-58-55.mp4,mp4,2018-04-26,18.966666666666665
5,Module05Chamber1-2018-04-26-20-34-48.mp4,mp4,2018-04-26,20.566666666666666
5,Module05Chamber1-2018-04-26-22-23-04.mp4,mp4,2018-04-26,22.383333333333333
5,Module05Chamber1_2018_05_03_14_46_23.jpg,jpg,2018-05-03,14.766666666666667
5,Module05Chamber1-2018-04-27-01-50-01.mp4,mp4,2018-04-27,1.8333333333333335
5,Module05Chamber1-2018-04-27-15-40-27.mp4,mp4,2018-04-27,15.666666666666666
5,Module05Chamber1-2018-04-27-17-22-47.mp4,mp4,2018-04-27,17.366666666666667
5,Module05Chamber1-2018-04-27-18-51-40.mp4,mp4,2018-04-27,18.85
5,Module05Chamber1-2018-04-27-20-28-38.mp4,mp4,2018-04-27,20.466666666666665
5,Module05Chamber1-2018-04-27-21-58-00.mp4,mp4,2018-04-27,21.966666666666665
5,Module05Chamber1-2018-04-27-23-34-36.mp4,mp4,2018-04-27,23.566666666666666
5,Module05Chamber1_2018_05_03_15_49_26.jpg,jpg,2018-05-03,15.816666666666666
5,Module05Chamber1-2018-04-28-02-42-00.mp4,mp4,2018-04-28,2.7
5,Module05Chamber1-2018-04-28-15-35-58.mp4,mp4,2018-04-28,15.583333333333334
5,Module05Chamber1-2018-04-28-16-58-05.mp4,mp4,2018-04-28,16.966666666666665
5,Module05Chamber1-2018-04-28-18-24-31.mp4,mp4,2018-04-28,18.4
5,Module05Chamber1-2018-04-28-19-50-13.mp4,mp4,2018-04-28,19.833333333333332
5,Module05Chamber1-2018-04-28-21-17-21.mp4,mp4,2018-04-28,21.283333333333335
5,Module05Chamber1-2018-04-28-22-45-38.mp4,mp4,2018-04-28,22.75
5,Module05Chamber1-2018-04-29-00-12-24.mp4,mp4,2018-04-29,0.2
5,Module05Chamber1-2018-04-29-01-33-46.mp4,mp4,2018-04-29,1.55
5,Module05Chamber1-2018-04-29-15-31-57.mp4,mp4,2018-04-29,15.516666666666667
5,Module05Chamber1-2018-04-29-17-02-38.mp4,mp4,2018-04-29,17.033333333333335
5,Module05Chamber1-2018-04-29-18-24-02.mp4,mp4,2018-04-29,18.4
5,Module05Chamber1-2018-04-29-19-49-44.mp4,mp4,2018-04-29,19.816666666666666
5,Module05Chamber1-2018-04-29-21-20-11.mp4,mp4,2018-04-29,21.333333333333332
5,Module05Chamber1-2018-04-29-22-44-38.mp4,mp4,2018-04-29,22.733333333333334
5,Module05Chamber1-2018-04-30-00-14-26.mp4,mp4,2018-04-30,0.23333333333333334
5,Module05Chamber1-2018-04-30-01-41-53.mp4,mp4,2018-04-30,1.6833333333333333
5,Module05Chamber1-2018-05-02-08-11-14.mp4,mp4,2018-05-02,8.183333333333334
5,Module05Chamber1-2018-05-02-09-14-58.mp4,mp4,2018-05-02,9.233333333333333
5,Module05Chamber1-2018-05-02-10-16-37.mp4,mp4,2018-05-02,10.266666666666667
5,Module05Chamber1-2018-05-02-11-21-36.mp4,mp4,2018-05-02,11.35
5,Module05Chamber1-2018-05-02-12-22-55.mp4,mp4,2018-05-02,12.366666666666667
5,Module05Chamber1-2018-05-02-13-27-10.mp4,mp4,2018-05-02,13.45
5,Module05Chamber1-2018-05-02-14-34-33.mp4,mp4,2018-05-02,14.566666666666666
5,Module05Chamber1-2018-05-02-15-38-43.mp4,mp4,2018-05-02,15.633333333333333
5,Module05Chamber1-2018-05-02-16-42-44.mp4,mp4,2018-05-02,16.7
5,Module05Chamber1-2018-05-02-17-47-25.mp4,mp4,2018-05-02,17.783333333333335
5,Module05Chamber1-2018-05-02-18-51-02.mp4,mp4,2018-05-02,18.85
5,Module05Chamber1-2018-05-03-08-36-44.mp4,mp4,2018-05-03,8.6
5,Module05Chamber1-2018-05-03-10-20-43.mp4,mp4,2018-05-03,10.333333333333334
5,Module05Chamber1-2018-05-03-11-37-25.mp4,mp4,2018-05-03,11.616666666666667
5,Module05Chamber1-2018-05-03-12-37-37.mp4,mp4,2018-05-03,12.616666666666667
5,Module05Chamber1-2018-05-03-13-43-18.mp4,mp4,2018-05-03,13.716666666666667
5,Module05Chamber1-2018-05-03-14-46-23.mp4,mp4,2018-05-03,14.766666666666667
5,Module05Chamber1-2018-05-03-15-49-26.mp4,mp4,2018-05-03,15.816666666666666
5,Module05Chamber1-2018-05-03-16-52-23.mp4,mp4,2018-05-03,16.866666666666667
5,Module05Chamber1-2018-05-03-17-55-16.mp4,mp4,2018-05-03,17.916666666666668
5,Module05Chamber1-2018-05-03-18-58-15.mp4,mp4,2018-05-03,18.966666666666665
5,Module05Chamber1_2018_05_03_16_52_23.jpg,jpg,2018-05-03,16.866666666666667
5,Module05Chamber1_2018_05_03_17_55_16.jpg,jpg,2018-05-03,17.916666666666668
5,Module05Chamber1_2018_05_03_18_58_15.jpg,jpg,2018-05-03,18.966666666666665
6,Module06Chamber1-2018-04-08-00-20-42.mp4,mp4,2018-04-08,0.3333333333333333
6,Module06Chamber1-2018-04-09-00-34-20.mp4,mp4,2018-04-09,0.5666666666666667
6,Module06Chamber1-2018-04-09-17-56-16.mp4,mp4,2018-04-09,17.933333333333334
6,Module06Chamber1-2018-04-10-00-54-28.mp4,mp4,2018-04-10,0.9
6,Module06Chamber1-2018-04-10-19-20-13.mp4,mp4,2018-04-10,19.333333333333332
6,Module06Chamber1-2018-04-13-00-36-36.mp4,mp4,2018-04-13,0.6
6,Module06Chamber1-2018-04-14-00-39-43.mp4,mp4,2018-04-14,0.65
6,Module06Chamber1-2018-04-14-02-01-20.mp4,mp4,2018-04-14,2.0166666666666666
6,Module06Chamber1-2018-04-16-00-21-06.mp4,mp4,2018-04-16,0.35
6,Module06Chamber1-2018-04-16-02-02-17.mp4,mp4,2018-04-16,2.033333333333333
6,Module06Chamber1-2018-04-18-00-58-54.mp4,mp4,2018-04-18,0.9666666666666667
6,Module06Chamber1-2018-04-24-00-44-05.mp4,mp4,2018-04-24,0.7333333333333333
6,Module06Chamber1-2018-04-24-02-02-35.mp4,mp4,2018-04-24,2.033333333333333
6,Module06Chamber1-2018-04-27-00-16-24.mp4,mp4,2018-04-27,0.26666666666666666
6,Module06Chamber1-2018-04-28-01-13-13.mp4,mp4,2018-04-28,1.2166666666666668
6,Module06Chamber1_2018_04_06_11_37_24.jpg,jpg,2018-04-06,11.616666666666667
6,Module06Chamber1_2018_04_06_12_39_23.jpg,jpg,2018-04-06,12.65
6,Module06Chamber1_2018_04_06_15_39_50.jpg,jpg,2018-04-06,15.65
6,Module06Chamber1_2018_04_06_16_52_50.jpg,jpg,2018-04-06,16.866666666666667
6,Module06Chamber1_2018_04_06_18_18_15.jpg,jpg,2018-04-06,18.3
6,Module06Chamber1_2018_04_06_19_44_22.jpg,jpg,2018-04-06,19.733333333333334
6,Module06Chamber1_2018_04_06_21_13_31.jpg,jpg,2018-04-06,21.216666666666665
6,Module06Chamber1_2018_04_06_22_39_44.jpg,jpg,2018-04-06,22.65
6,Module06Chamber1_2018_04_07_11_57_49.jpg,jpg,2018-04-07,11.95
6,Module06Chamber1_2018_04_07_13_24_47.jpg,jpg,2018-04-07,13.4
6,Module06Chamber1_2018_04_07_14_52_31.jpg,jpg,2018-04-07,14.866666666666667
6,Module06Chamber1_2018_04_07_16_17_38.jpg,jpg,2018-04-07,16.283333333333335
6,Module06Chamber1_2018_04_07_19_15_48.jpg,jpg,2018-04-07,19.25
6,Module06Chamber1_2018_04_07_20_14_55.jpg,jpg,2018-04-07,20.233333333333334
6,Module06Chamber1_2018_04_07_21_33_31.jpg,jpg,2018-04-07,21.55
6,Module06Chamber1_2018_04_07_22_56_58.jpg,jpg,2018-04-07,22.933333333333334
6,Module06Chamber1_2018_04_08_00_20_42.jpg,jpg,2018-04-08,0.3333333333333333
6,Module06Chamber1_2018_04_08_13_30_18.jpg,jpg,2018-04-08,13.5
6,Module06Chamber1_2018_04_08_15_00_21.jpg,jpg,2018-04-08,15.0
6,Module06Chamber1_2018_04_08_16_25_35.jpg,jpg,2018-04-08,16.416666666666668
6,Module06Chamber1_2018_04_08_17_27_16.jpg,jpg,2018-04-08,17.45
6,Module06Chamber1_2018_04_08_18_53_09.jpg,jpg,2018-04-08,18.883333333333333
6,Module06Chamber1_2018_04_08_20_16_06.jpg,jpg,2018-04-08,20.266666666666666
6,Module06Chamber1_2018_04_08_21_43_02.jpg,jpg,2018-04-08,21.716666666666665
6,Module06Chamber1_2018_04_08_23_09_57.jpg,jpg,2018-04-08,23.15
6,Module06Chamber1_2018_04_09_00_34_20.jpg,jpg,2018-04-09,0.5666666666666667
6,Module06Chamber1_2018_04_09_13_38_51.jpg,jpg,2018-04-09,13.633333333333333
6,Module06Chamber1_2018_04_09_15_01_15.jpg,jpg,2018-04-09,15.016666666666667
6,Module06Chamber1_2018_04_09_16_29_53.jpg,jpg,2018-04-09,16.483333333333334
6,Module06Chamber1_2018_04_09_17_56_16.jpg,jpg,2018-04-09,17.933333333333334
6,Module06Chamber1_2018_04_09_19_18_01.jpg,jpg,2018-04-09,19.3
6,Module06Chamber1_2018_04_09_20_42_53.jpg,jpg,2018-04-09,20.7
6,Module06Chamber1_2018_04_09_22_03_31.jpg,jpg,2018-04-09,22.05
6,Module06Chamber1_2018_04_09_23_26_11.jpg,jpg,2018-04-09,23.433333333333334
6,Module06Chamber1_2018_04_10_00_54_28.jpg,jpg,2018-04-10,0.9
6,Module06Chamber1_2018_04_10_13_34_57.jpg,jpg,2018-04-10,13.566666666666666
6,Module06Chamber1_2018_04_10_15_05_01.jpg,jpg,2018-04-10,15.083333333333334
6,Module06Chamber1_2018_04_10_16_29_15.jpg,jpg,2018-04-10,16.483333333333334
6,Module06Chamber1_2018_04_10_17_53_56.jpg,jpg,2018-04-10,17.883333333333333
6,Module06Chamber1_2018_04_10_19_20_13.jpg,jpg,2018-04-10,19.333333333333332
6,Module06Chamber1_2018_04_10_20_44_42.jpg,jpg,2018-04-10,20.733333333333334
6,Module06Chamber1_2018_04_10_22_11_32.jpg,jpg,2018-04-10,22.183333333333334
6,Module06Chamber1_2018_04_10_23_36_01.jpg,jpg,2018-04-10,23.6
6,Module06Chamber1_2018_04_11_14_33_19.jpg,jpg,2018-04-11,14.55
6,Module06Chamber1_2018_04_11_15_32_47.jpg,jpg,2018-04-11,15.533333333333333
6,Module06Chamber1_2018_04_11_16_45_25.jpg,jpg,2018-04-11,16.75
6,Module06Chamber1_2018_04_11_17_39_08.jpg,jpg,2018-04-11,17.65
6,Module06Chamber1_2018_04_11_19_08_58.jpg,jpg,2018-04-11,19.133333333333333
6,Module06Chamber1_2018_04_11_20_32_59.jpg,jpg,2018-04-11,20.533333333333335
6,Module06Chamber1_2018_04_11_21_54_21.jpg,jpg,2018-04-11,21.9
6,Module06Chamber1_2018_04_11_23_23_07.jpg,jpg,2018-04-11,23.383333333333333
6,Module06Chamber1_2018_04_12_00_47_33.jpg,jpg,2018-04-12,0.7833333333333333
6,Module06Chamber1_2018_04_12_14_47_43.jpg,jpg,2018-04-12,14.783333333333333
6,Module06Chamber1_2018_04_12_16_09_52.jpg,jpg,2018-04-12,16.15
6,Module06Chamber1_2018_04_12_17_33_35.jpg,jpg,2018-04-12,17.55
6,Module06Chamber1_2018_04_12_18_58_45.jpg,jpg,2018-04-12,18.966666666666665
6,Module06Chamber1_2018_04_12_20_23_25.jpg,jpg,2018-04-12,20.383333333333333
6,Module06Chamber1_2018_04_12_21_46_50.jpg,jpg,2018-04-12,21.766666666666666
6,Module06Chamber1_2018_04_12_23_13_07.jpg,jpg,2018-04-12,23.216666666666665
6,Module06Chamber1_2018_04_13_00_36_36.jpg,jpg,2018-04-13,0.6
6,Module06Chamber1_2018_04_13_02_02_32.jpg,jpg,2018-04-13,2.033333333333333
6,Module06Chamber1_2018_04_13_14_47_08.jpg,jpg,2018-04-13,14.783333333333333
6,Module06Chamber1_2018_04_13_16_13_22.jpg,jpg,2018-04-13,16.216666666666665
6,Module06Chamber1_2018_04_13_17_36_07.jpg,jpg,2018-04-13,17.6
6,Module06Chamber1_2018_04_13_19_02_00.jpg,jpg,2018-04-13,19.033333333333335
6,Module06Chamber1_2018_04_13_20_26_03.jpg,jpg,2018-04-13,20.433333333333334
6,Module06Chamber1_2018_04_13_21_50_28.jpg,jpg,2018-04-13,21.833333333333332
6,Module06Chamber1_2018_04_13_23_16_18.jpg,jpg,2018-04-13,23.266666666666666
6,Module06Chamber1_2018_04_14_00_39_43.jpg,jpg,2018-04-14,0.65
6,Module06Chamber1_2018_04_14_02_01_20.jpg,jpg,2018-04-14,2.0166666666666666
6,Module06Chamber1_2018_04_14_14_47_45.jpg,jpg,2018-04-14,14.783333333333333
6,Module06Chamber1_2018_04_14_16_10_10.jpg,jpg,2018-04-14,16.166666666666668
6,Module06Chamber1_2018_04_14_17_34_34.jpg,jpg,2018-04-14,17.566666666666666
6,Module06Chamber1_2018_04_14_19_02_19.jpg,jpg,2018-04-14,19.033333333333335
6,Module06Chamber1_2018_04_14_20_28_29.jpg,jpg,2018-04-14,20.466666666666665
6,Module06Chamber1_2018_04_14_21_56_45.jpg,jpg,2018-04-14,21.933333333333334
6,Module06Chamber1_2018_04_14_23_25_28.jpg,jpg,2018-04-14,23.416666666666668
6,Module06Chamber1_2018_04_15_00_56_08.jpg,jpg,2018-04-15,0.9333333333333333
6,Module06Chamber1_2018_04_15_14_47_15.jpg,jpg,2018-04-15,14.783333333333333
6,Module06Chamber1_2018_04_15_16_24_19.jpg,jpg,2018-04-15,16.4
6,Module06Chamber1_2018_04_15_17_53_11.jpg,jpg,2018-04-15,17.883333333333333
6,Module06Chamber1_2018_04_15_19_31_55.jpg,jpg,2018-04-15,19.516666666666666
6,Module06Chamber1_2018_04_15_21_09_13.jpg,jpg,2018-04-15,21.15
6,Module06Chamber1_2018_04_15_22_40_30.jpg,jpg,2018-04-15,22.666666666666668
6,Module06Chamber1_2018_04_16_00_21_06.jpg,jpg,2018-04-16,0.35
6,Module06Chamber1_2018_04_16_02_02_17.jpg,jpg,2018-04-16,2.033333333333333
6,Module06Chamber1_2018_04_16_15_50_50.jpg,jpg,2018-04-16,15.833333333333334
6,Module06Chamber1_2018_04_16_17_06_08.jpg,jpg,2018-04-16,17.1
6,Module06Chamber1_2018_04_16_18_48_13.jpg,jpg,2018-04-16,18.8
6,Module06Chamber1_2018_04_16_20_28_56.jpg,jpg,2018-04-16,20.466666666666665
6,Module06Chamber1_2018_04_16_22_10_31.jpg,jpg,2018-04-16,22.166666666666668
6,Module06Chamber1_2018_04_16_23_44_18.jpg,jpg,2018-04-16,23.733333333333334
6,Module06Chamber1_2018_04_17_01_28_42.jpg,jpg,2018-04-17,1.4666666666666668
6,Module06Chamber1_2018_04_17_15_06_06.jpg,jpg,2018-04-17,15.1
6,Module06Chamber1_2018_04_17_16_41_21.jpg,jpg,2018-04-17,16.683333333333334
6,Module06Chamber1_2018_04_17_18_20_24.jpg,jpg,2018-04-17,18.333333333333332
6,Module06Chamber1_2018_04_17_19_54_21.jpg,jpg,2018-04-17,19.9
6,Module06Chamber1_2018_04_17_21_34_11.jpg,jpg,2018-04-17,21.566666666666666
6,Module06Chamber1_2018_04_17_23_17_22.jpg,jpg,2018-04-17,23.283333333333335
6,Module06Chamber1_2018_04_18_00_58_54.jpg,jpg,2018-04-18,0.9666666666666667
6,Module06Chamber1_2018_04_18_15_02_24.jpg,jpg,2018-04-18,15.033333333333333
6,Module06Chamber1_2018_04_18_16_26_27.jpg,jpg,2018-04-18,16.433333333333334
6,Module06Chamber1_2018_04_18_17_55_06.jpg,jpg,2018-04-18,17.916666666666668
6,Module06Chamber1_2018_04_18_19_23_56.jpg,jpg,2018-04-18,19.383333333333333
6,Module06Chamber1_2018_04_18_20_52_11.jpg,jpg,2018-04-18,20.866666666666667
6,Module06Chamber1_2018_04_18_22_25_18.jpg,jpg,2018-04-18,22.416666666666668
6,Module06Chamber1_2018_04_18_23_49_27.jpg,jpg,2018-04-18,23.816666666666666
6,Module06Chamber1_2018_04_19_01_18_54.jpg,jpg,2018-04-19,1.3
6,Module06Chamber1_2018_04_19_15_02_16.jpg,jpg,2018-04-19,15.033333333333333
6,Module06Chamber1_2018_04_19_16_29_32.jpg,jpg,2018-04-19,16.483333333333334
6,Module06Chamber1_2018_04_19_17_58_06.jpg,jpg,2018-04-19,17.966666666666665
6,Module06Chamber1_2018_04_19_19_26_07.jpg,jpg,2018-04-19,19.433333333333334
6,Module06Chamber1_2018_04_19_20_50_17.jpg,jpg,2018-04-19,20.833333333333332
6,Module06Chamber1_2018_04_19_22_22_23.jpg,jpg,2018-04-19,22.366666666666667
6,Module06Chamber1_2018_04_19_23_46_23.jpg,jpg,2018-04-19,23.766666666666666
6,Module06Chamber1_2018_04_20_01_15_46.jpg,jpg,2018-04-20,1.25
6,Module06Chamber1_2018_04_20_15_02_04.jpg,jpg,2018-04-20,15.033333333333333
6,Module06Chamber1_2018_04_20_16_29_30.jpg,jpg,2018-04-20,16.483333333333334
6,Module06Chamber1_2018_04_20_17_57_11.jpg,jpg,2018-04-20,17.95
6,Module06Chamber1_2018_04_20_19_21_22.jpg,jpg,2018-04-20,19.35
6,Module06Chamber1_2018_04_20_20_48_19.jpg,jpg,2018-04-20,20.8
6,Module06Chamber1_2018_04_20_22_17_27.jpg,jpg,2018-04-20,22.283333333333335
6,Module06Chamber1_2018_04_20_23_47_05.jpg,jpg,2018-04-20,23.783333333333335
6,Module06Chamber1_2018_04_21_01_16_13.jpg,jpg,2018-04-21,1.2666666666666666
6,Module06Chamber1_2018_04_21_15_01_56.jpg,jpg,2018-04-21,15.016666666666667
6,Module06Chamber1_2018_04_21_16_28_47.jpg,jpg,2018-04-21,16.466666666666665
6,Module06Chamber1_2018_04_21_17_56_41.jpg,jpg,2018-04-21,17.933333333333334
6,Module06Chamber1_2018_04_21_19_24_04.jpg,jpg,2018-04-21,19.4
6,Module06Chamber1_2018_04_21_20_50_51.jpg,jpg,2018-04-21,20.833333333333332
6,Module06Chamber1_2018_04_21_22_19_47.jpg,jpg,2018-04-21,22.316666666666666
6,Module06Chamber1_2018_04_21_23_45_59.jpg,jpg,2018-04-21,23.75
6,Module06Chamber1_2018_04_22_01_14_29.jpg,jpg,2018-04-22,1.2333333333333334
6,Module06Chamber1_2018_04_22_15_40_43.jpg,jpg,2018-04-22,15.666666666666666
6,Module06Chamber1_2018_04_22_17_00_49.jpg,jpg,2018-04-22,17.0
6,Module06Chamber1_2018_04_22_18_17_27.jpg,jpg,2018-04-22,18.283333333333335
6,Module06Chamber1_2018_04_22_19_38_09.jpg,jpg,2018-04-22,19.633333333333333
6,Module06Chamber1_2018_04_22_20_57_42.jpg,jpg,2018-04-22,20.95
6,Module06Chamber1_2018_04_22_22_17_46.jpg,jpg,2018-04-22,22.283333333333335
6,Module06Chamber1_2018_04_22_23_35_01.jpg,jpg,2018-04-22,23.583333333333332
6,Module06Chamber1_2018_04_23_00_53_42.jpg,jpg,2018-04-23,0.8833333333333333
6,Module06Chamber1_2018_04_23_02_12_49.jpg,jpg,2018-04-23,2.2
6,Module06Chamber1_2018_04_23_15_39_58.jpg,jpg,2018-04-23,15.65
6,Module06Chamber1_2018_04_23_16_59_06.jpg,jpg,2018-04-23,16.983333333333334
6,Module06Chamber1_2018_04_23_18_17_34.jpg,jpg,2018-04-23,18.283333333333335
6,Module06Chamber1_2018_04_23_19_29_43.jpg,jpg,2018-04-23,19.483333333333334
6,Module06Chamber1_2018_04_23_20_50_30.jpg,jpg,2018-04-23,20.833333333333332
6,Module06Chamber1_2018_04_23_22_08_42.jpg,jpg,2018-04-23,22.133333333333333
6,Module06Chamber1_2018_04_23_23_22_57.jpg,jpg,2018-04-23,23.366666666666667
6,Module06Chamber1_2018_04_24_00_44_05.jpg,jpg,2018-04-24,0.7333333333333333
6,Module06Chamber1_2018_04_24_02_02_35.jpg,jpg,2018-04-24,2.033333333333333
6,Module06Chamber1_2018_04_24_15_36_23.jpg,jpg,2018-04-24,15.6
6,Module06Chamber1_2018_04_24_16_58_23.jpg,jpg,2018-04-24,16.966666666666665
6,Module06Chamber1_2018_04_24_18_14_04.jpg,jpg,2018-04-24,18.233333333333334
6,Module06Chamber1_2018_04_24_19_34_23.jpg,jpg,2018-04-24,19.566666666666666
6,Module06Chamber1_2018_04_24_20_49_29.jpg,jpg,2018-04-24,20.816666666666666
6,Module06Chamber1_2018_04_24_22_13_04.jpg,jpg,2018-04-24,22.216666666666665
6,Module06Chamber1_2018_04_24_23_28_31.jpg,jpg,2018-04-24,23.466666666666665
6,Module06Chamber1_2018_04_25_00_53_25.jpg,jpg,2018-04-25,0.8833333333333333
6,Module06Chamber1_2018_04_25_02_12_56.jpg,jpg,2018-04-25,2.2
6,Module06Chamber1_2018_04_25_15_42_59.jpg,jpg,2018-04-25,15.7
6,Module06Chamber1_2018_04_25_17_10_15.jpg,jpg,2018-04-25,17.166666666666668
6,Module06Chamber1_2018_04_25_18_35_43.jpg,jpg,2018-04-25,18.583333333333332
6,Module06Chamber1_2018_04_25_20_04_47.jpg,jpg,2018-04-25,20.066666666666666
6,Module06Chamber1_2018_04_25_21_32_49.jpg,jpg,2018-04-25,21.533333333333335
6,Module06Chamber1_2018_04_25_22_59_58.jpg,jpg,2018-04-25,22.983333333333334
6,Module06Chamber1_2018_04_26_00_31_38.jpg,jpg,2018-04-26,0.5166666666666667
6,Module06Chamber1_2018_04_26_02_04_11.jpg,jpg,2018-04-26,2.066666666666667
6,Module06Chamber1_2018_04_26_15_49_15.jpg,jpg,2018-04-26,15.816666666666666
6,Module06Chamber1_2018_04_26_17_27_37.jpg,jpg,2018-04-26,17.45
6,Module06Chamber1_2018_04_26_19_08_17.jpg,jpg,2018-04-26,19.133333333333333
