mesor,amplitude,acrophase,p_rhythm,n,IS,IV,RA,bin_h,span_h,dataset,subject_id,condition,variable,species,gravity
547.8284022880991,19.766575790991467,22.690872625578173,0.021758710101673517,60,0.2561465326909594,0.3890465842572477,0.1252080636212317,2.0,118.0,helissen2020,2020_1010038,treatment,hr,mouse,HLU
32.91743575340036,0.12933935599113314,14.436879573642715,0.25599800034515674,60,0.34314594314158564,0.8910351975541532,0.01728536115116224,2.0,118.0,helissen2020,2020_1010038,treatment,tb_sub,mouse,HLU
0.2071852191260637,0.11412052047491102,9.746625702260287,0.01657962586475381,36,0.5975308854565237,1.7050964448935997,0.7373639448288019,2.0,70.0,helissen2020,2020_1110412,baseline,activity,mouse,1G
111.74376619383122,7.0021988260693995,12.241642138811313,3.287570829990649e-05,36,0.8881563137805144,1.0879935388654325,0.08459118641609324,2.0,70.0,helissen2020,2020_1110412,baseline,bp_mean,mouse,1G
587.5434547244784,6.935959586175981,7.459778259905976,0.5824779212349067,36,0.26463780183180724,1.3656790769596765,0.07681465821000709,2.0,70.0,helissen2020,2020_1110412,baseline,hr,mouse,1G
34.67694131445025,1.0810276757492865,11.065856263196952,8.638463071530822e-07,36,0.8431462797285719,0.9611108364200228,0.035615288302176334,2.0,70.0,helissen2020,2020_1110412,baseline,tb_sub,mouse,1G
0.13740045267007797,0.06635092096786027,9.761469611262998,0.04142628784153235,35,0.42441946279361253,1.158908706475024,0.9271045069040441,2.0,68.0,helissen2020,2020_1110412,recovery,activity,mouse,1G
110.78904943735932,4.672050891169435,10.712458794867288,0.07578560242261645,35,0.3389570344664853,0.8901072702695356,0.12482680496228199,2.0,68.0,helissen2020,2020_1110412,recovery,bp_mean,mouse,1G
411.5990764342914,59.87986362851976,4.778288756509209,0.23698077648447957,35,0.1910619966580414,0.4171965313419935,0.676829268292683,2.0,68.0,helissen2020,2020_1110412,recovery,hr,mouse,1G
33.79268459034966,0.504081455571264,10.255862729260443,0.2585558893717461,35,0.24702843092714136,0.4841484599814692,0.05165229594851978,2.0,68.0,helissen2020,2020_1110412,recovery,tb_sub,mouse,1G
0.040227028567185234,0.005933674172689881,13.322797901436902,0.655047365621465,60,0.2251678005318992,0.8140237672409545,0.9356449908750359,2.0,118.0,helissen2020,2020_1110412,treatment,activity,mouse,HLU
118.74840810731469,1.6861353591114918,19.301563882357375,0.38076264251011316,60,0.24146126457088563,0.9429149209638509,0.07872653343714843,2.0,118.0,helissen2020,2020_1110412,treatment,bp_mean,mouse,HLU
523.079486379331,12.315211086755271,19.62523026208642,0.6442587407110456,60,0.04782700472457087,0.12331027239659177,0.21585903083700442,2.0,118.0,helissen2020,2020_1110412,treatment,hr,mouse,HLU
32.17298426359031,0.15485159878934038,7.161643810051554,0.5306696313938952,60,0.2141526227667554,0.6083183270974901,0.04071724283744355,2.0,118.0,helissen2020,2020_1110412,treatment,tb_sub,mouse,HLU
